x,y,institution_name,ETER_ID,reference_year,country_code,missing_perc,cons_perc
-43846605.40279096,-4951.092475760704,Institut supérieur de l'électronique et du numérique Lille,FR0119,2017,FR,0.5,0.2
-43846605.40279096,-4951.092475760704,Hautes études d'ingénieur,FR0120,2017,FR,0.5,0.2
-43846605.32568123,-3397.5319320143085,École centrale de Lille,FR0121,2017,FR,0.5,0.2
-43846604.85431211,6099.329825778161,Université de Valenciennes et du Hainaut-Cambrésis,FR0122,2017,FR,0.6,0.2
-43846605.40279096,-4951.092475760704,Institut régional d'administration de Lille,FR0126,2017,FR,0.8,0.0
-43846604.99902897,3183.6616422643883,Université du Littoral Côte d'Opale,FR0127,2017,FR,0.6,0.2
-43846605.40279096,-4951.092475760704,IXAD École des avocats de la région Nord-Ouest,FR0128,2017,FR,0.6,0.0
-43846605.20383003,-942.5472987000439,Université de technologie de Compiègne,FR0130,2017,FR,0.6,0.2
-43846605.40279096,-4951.092475760704,École supérieure de chimie organique et minérale,FR0131,2017,FR,0.5,0.2
-43846604.87024878,5778.247351396687,Université d'Artois,FR0132,2017,FR,0.5,0.2
-43846605.40279096,-4951.092475760704,Ecole nationale des finances publiques,FR0134,2017,FR,0.8,0.0
-43846605.40279096,-4951.092475760704,École nationale supérieure d'architecture de Clermont-Ferrand,FR0136,2017,FR,0.6,0.0
-43846605.40279096,-4951.092475760704,VetAgro Sup Lempdes,FR0138,2017,FR,0.5,0.2
-43846604.86529951,5877.9624055524255,Université de Pau et des Pays de l'Adour,FR0140,2017,FR,0.6,0.2
-43846605.40279096,-4951.092475760704,École supérieure d’art des Pyrénées — Pau Tarbes,FR0141,2017,FR,0.6,0.0
-43846605.40279096,-4951.092475760704,École supérieure des technologies industrielles avancées,FR0142,2017,FR,0.5,0.2
-43846605.34602276,-3807.360804594391,École nationale d'ingénieurs de Tarbes,FR0143,2017,FR,0.4,0.2
-43846605.01288694,2904.4594906283223,Université de Perpignan - Via Domitia,FR0144,2017,FR,0.5,0.2
-43846605.40279096,-4951.092475760704,École nationale supérieure d'architecture de Strasbourg,FR0145,2017,FR,0.6,0.0
-43846605.40279096,-4951.092475760704,École supérieure des arts décoratifs de Strasbourg,FR0146,2017,FR,0.6,0.0
-43846605.40279096,-4951.092475760704,École nationale du génie de l'eau et de l'environnement de Strasbourg,FR0147,2017,FR,0.6,0.2
-43846605.30306304,-2941.8341345225863,Institut national des sciences appliquées de Strasbourg,FR0148,2017,FR,0.4,0.2
-43846603.20546057,39319.400117762234,Université de Strasbourg,FR0149,2017,FR,0.6,0.2
-43846604.95621772,4046.196860711522,Université de Haute-Alsace,FR0150,2017,FR,0.6,0.2
-43846605.40279096,-4951.092475760704,École nationale supérieure d'architecture de Lyon,FR0151,2017,FR,0.6,0.0
-43846605.40279096,-4951.092475760704,École nationale supérieure des beaux-arts de Lyon,FR0152,2017,FR,0.6,0.0
-43846605.318851225,-3259.9251572793896,École centrale de Lyon,FR0153,2017,FR,0.5,0.2
-43846605.12706675,604.03319125545,Institut national des sciences appliquées de Lyon,FR0154,2017,FR,0.5,0.2
-43846605.40279096,-4951.092475760704,École catholique d'arts et métiers,FR0155,2017,FR,0.6,0.2
-43846605.40279096,-4951.092475760704,Université catholique de Lyon,FR0156,2017,FR,0.7,0.2
-43846603.69197448,29517.41029425319,Université Claude Bernard - Lyon 1,FR0157,2017,FR,0.6,0.2
-43846604.09261842,21445.47666034622,Université Lumière - Lyon 2,FR0158,2017,FR,0.6,0.2
-43846605.40279096,-4951.092475760704,Institut régional d'administration de Lyon,FR0159,2017,FR,0.8,0.0
-43846605.40279096,-4951.092475760704,Institut supérieur d'agriculture et d'agroalimentaire Rhône-Alpes,FR0160,2017,FR,0.6,0.2
-43846604.1050411,21195.191874415315,Université Jean Moulin - Lyon 3,FR0161,2017,FR,0.5,0.2
-43846605.39150661,-4723.742152285621,École nationale supérieure des sciences de l'information et des bibliothèques,FR0162,2017,FR,0.4,0.2
-43846605.40279096,-4951.092475760704,École nationale des travaux publics de l'État,FR0163,2017,FR,0.6,0.2
