x,y,institution_name,ETER_ID,reference_year,country_code,missing_perc,cons_perc
-7042.050543558732,1106.636459481012,"Conservatorio di TERAMO ""Gaetano Braga""",IT0215,2015,IT,0.3,0.3
-7034.385416519353,1110.3240111735163,"Istituto Superiore di Studi Musicali di TERNI ""Giulio Briccialdi""",IT0216,2015,IT,0.3,0.4
-7056.205741399774,1096.2971737321172,Istituto Superiore per le Industrie Artistiche (ISIA) di FAENZA (RA),IT0217,2015,IT,0.3,0.4
-6976.562548958787,1081.3823115773482,Istituto Superiore per le Industrie Artistiche (ISIA) di FIRENZE,IT0218,2015,IT,0.3,0.4
-6729.599667333194,1047.044058803269,Istituto Superiore per le Industrie Artistiche (ISIA) di ROMA,IT0219,2015,IT,0.4,0.4
-6914.958968029867,1076.5977156016327,Istituto Superiore per le Industrie Artistiche (ISIA) di URBINO (PU),IT0220,2015,IT,0.3,0.4
-5089.002796825263,1121.3865763592567,LINK CAMPUS University,IT0244,2015,IT,0.3,0.4
-7035.020517141601,1117.539927252948,"Istituto Superiore di Studi Musicali di MODENA e CARPI ""Orazio Vecchi - Antonio Tonelli""",IT0245,2015,IT,0.3,0.2
-7040.0561061115595,1106.7278346103442,"Istituto Superiore di Studi Musicali di REGGIO EMILIA e CASTELNOVO NE' MONTI ""Achille Peri e Merulo""",IT0246,2015,IT,0.3,0.4
-7116.475240802554,1119.4764837896669,"Istituto Superiore di Studi Musicali di RIBERA (AG) ""Arturo Toscanini""",IT0247,2015,IT,0.3,0.3
-6812.976483011407,1146.9756806812595,Humanitas University,IT0248,2015,IT,0.3,0.2
-6518.071806938811,926.8011382170364,Universität Liechtenstein,LI0001,2015,LI,1.0,1.0
11184.139588501268,-1519.977306191256,Vilniaus universitetas,LT0001,2015,LT,1.0,0.8
2965.691869520967,-1085.9567305954495,Vilniaus Gedimino technikos universitetas,LT0002,2015,LT,1.0,1.0
-2974.056884924855,170.81995324018334,Lietuvos edukologijos universitetas,LT0003,2015,LT,1.0,1.0
-5474.910267655093,633.7536800569104,Vilniaus dailes akademija,LT0004,2015,LT,1.0,0.9
-6288.309742605203,778.340577756728,Lietuvos muzikos ir teatro akademija,LT0005,2015,LT,1.0,1.0
4441.167418810652,-880.6510274765187,Mykolo Romerio universitetas,LT0006,2015,LT,1.0,1.0
-7163.841134645635,1119.7028783008134,Generolo Jono Žemaicio Lietuvos karo akademija,LT0007,2015,LT,1.0,0.2
3115.375060442371,-1516.4612111659487,Kauno technologijos universitetas,LT0008,2015,LT,1.0,1.0
461.0938990859195,-698.3228891343476,Vytauto Didžiojo universitetas,LT0009,2015,LT,1.0,1.0
-2500.9793343442407,461.2462801485012,Aleksandro Stulginskio universitetas,LT0012,2015,LT,1.0,1.0
-5164.44979832114,681.2739408552591,Lietuvos sporto universitetas,LT0013,2015,LT,1.0,0.8
-2789.8978956292735,-226.89101720753885,Klaipedos universitetas,LT0014,2015,LT,1.0,1.0
-4185.406433658834,104.93816542119143,Šiauliu universitetas,LT0015,2015,LT,1.0,1.0
-7163.845340326808,1119.6362395056135,Viešoji istaiga Vilniaus universiteto Tarptautinio verslo mokykla,LT0016,2015,LT,1.0,0.1
-6564.317543264412,1069.6353858127118,"Kazimieras Simonavicius University, UAB",LT0017,2015,LT,1.0,1.0
-5506.94292483142,688.7231670529958,"ISM Vadybos ir ekonomikos universitetas, UAB",LT0018,2015,LT,1.0,0.8
-6679.813839379478,1013.4752780550077,Viešoji istaiga LCC Tarptautinis universitetas,LT0019,2015,LT,1.0,0.6
-272.2136734921636,-230.4072616965052,Vilniaus kolegija,LT0020,2015,LT,1.0,1.0
-7163.75906540379,1114.7635384542946,Vilniaus technologiju ir dizaino kolegija,LT0021,2015,LT,1.0,0.2
-1.5436365894627175,-206.90791608873042,Kauno kolegija,LT0022,2015,LT,1.0,1.0
-5619.569814166806,896.232170913583,Kauno technikos kolegija,LT0023,2015,LT,1.0,1.0
-6141.294612572143,929.2214090562751,Kauno mišku ir aplinkos inžinerijos kolegija,LT0024,2015,LT,1.0,1.0
-3745.7655398869338,343.21215754975304,Klaipedos valstybine kolegija,LT0025,2015,LT,1.0,1.0
-5607.192500645498,972.7591071598931,Lietuvos aukštoji jureivystes mokykla,LT0026,2015,LT,1.0,1.0
-7163.862380024599,1121.149024292542,Alytaus kolegija,LT0027,2015,LT,1.0,0.2
-5612.554956876967,800.8808452283049,Panevežio kolegija,LT0028,2015,LT,1.0,1.0
-4807.261912162852,562.0555746830777,Šiauliu valstybine kolegija,LT0029,2015,LT,1.0,1.0
-6223.943170312821,912.2452817976515,Marijampoles kolegija,LT0030,2015,LT,1.0,1.0
-5263.748866986646,729.8267035646204,Utenos kolegija,LT0031,2015,LT,1.0,1.0
-7163.868703292278,1121.5539528549896,Žemaitijos kolegija,LT0032,2015,LT,1.0,0.2
-6156.199255672829,791.0089052980209,"Tarptautine teises ir verslo aukštoji mokykla, UAB",LT0033,2015,LT,1.0,1.0
-6601.9483143463685,1077.5684992357635,Viešoji istaiga Vilniaus verslo kolegija,LT0034,2015,LT,1.0,0.6
-6590.122275683941,1003.2000500296939,"Vilniaus kooperacijos kolegija, VšI",LT0035,2015,LT,1.0,1.0
-6846.2270671370325,1063.528136301723,Viešoji istaiga Kolpingo kolegija,LT0036,2015,LT,1.0,1.0
-4717.163298791993,705.5906816016467,Viešoji istaiga Socialiniu mokslu kolegija,LT0038,2015,LT,1.0,1.0
-7163.835102605356,1119.3824741504052,"Viešoji istaiga ""Europos Humanitarinis Universitetas""",LT0042,2015,LT,1.0,0.2
-6594.711707177794,978.0820676336672,Vilniaus dizaino kolegija,LT0043,2015,LT,1.0,0.6
-7163.876461763176,1122.0178513520295,V.A. Graiciuno aukštoji vadybos mokykla,LT0044,2015,LT,1.0,0.1
-7163.854846162107,1120.607284474892,Viešoji istaiga Šiaures Lietuvos kolegija,LT0045,2015,LT,1.0,0.2
-7163.854218022096,1120.639522043768,Viešoji istaiga Lietuvos verslo kolegija,LT0046,2015,LT,1.0,0.2
-427.91575269405786,-525.8269319787987,Lietuvos sveikatos mokslu universitetas,LT0047,2015,LT,1.0,1.0
-6701.479586436897,1075.467744615617,"Balstoges universiteto filialas ""Ekonomikos-informatikos fakultetas""",LT0048,2015,LT,1.0,0.8
-7163.859700917069,1120.8720602364217,Šv. Ignaco Lojolos kolegija,LT0049,2015,LT,1.0,0.2
-2717.163179358461,445.7972606543899,Université du Luxembourg,LU0001,2015,LU,0.2,1.0
-7163.881058600235,1122.2792855678456,LUNEX University,LU0002,2015,LU,0.2,0.2
5880.988654824594,-697.2768693171425,Latvijas Universitate,LV0001,2015,LV,0.1,0.8
7235.094608701012,153.32382051686912,Rigas Tehniska universitate,LV0002,2015,LV,0.1,0.8
469.33074908923385,446.9099971600538,Rigas Stradina universitate,LV0003,2015,LV,0.1,0.8
-2935.0443628118996,598.110011163349,Latvijas Lauksaimniecibas universitate,LV0004,2015,LV,0.1,0.8
-5062.3772981753145,792.7250985012274,Daugavpils Universitate,LV0005,2015,LV,0.1,0.8
-5728.680072406127,927.4071083847577,Liepajas Universitate,LV0006,2015,LV,0.1,0.8
-6573.585493079064,1037.4869111534606,Latvijas Kulturas akademija,LV0007,2015,LV,0.1,0.8
-6372.961422473485,1015.2681262592592,Latvijas Makslas akademija,LV0008,2015,LV,0.1,0.8
-6642.5711985807675,1032.5363645123996,Jazepa Vitola Latvijas Muzikas akademija,LV0009,2015,LV,0.1,0.8
-5784.076131133292,1028.7873559488373,Latvijas Sporta Pedagogijas akademija,LV0010,2015,LV,0.1,0.8
-6239.733018063222,1063.4811546736908,Latvijas Juras akademija,LV0011,2015,LV,0.1,0.8
-3929.164411276775,814.145263182431,Rigas Pedagogijas un izglitibas vadibas augstskola,LV0012,2015,LV,0.1,0.8
-5363.683414730817,925.3665238258423,Rezeknes augstskola,LV0013,2015,LV,0.1,0.8
-6654.477280088345,1046.3252556107466,"Rigas Ekonomikas augstskola ""Stockholm School of Economics in Riga""",LV0014,2015,LV,0.1,0.4
-6291.36093582376,1035.7505549835619,Ventspils augstskola,LV0015,2015,LV,0.1,0.8
-6284.153088318577,1010.8990184443879,Vidzemes augstskola,LV0016,2015,LV,0.1,0.8
-5554.439166630843,959.8247331089277,Banku augstskola,LV0017,2015,LV,0.1,0.8
-4392.779745187942,931.7623030348959,Rigas Starptautiska ekonomikas un biznesa administracijas augstskola,LV0020,2015,LV,0.1,0.4
-3016.605928636436,911.6836578581081,Biznesa augstskola Turiba,LV0021,2015,LV,0.1,0.4
-7021.662154479168,1110.1371542738973,Latvijas Kristiga akademija,LV0024,2015,LV,0.1,0.4
-4510.880848449169,839.2667223399972,Baltijas Starptautiska akademija,LV0025,2015,LV,0.1,0.4
-6731.231913872175,1054.1931562150253,Rigas Aeronavigacijas instituts,LV0027,2015,LV,0.1,0.4
-5838.002276256083,957.2553161061007,Informacijas sistemu menedžmenta augstskola,LV0028,2015,LV,0.1,0.4
-7163.839441524514,1119.6405668205064,Ekonomikas un kulturas augstskola,LV0029,2015,LV,1.0,0.2
-4569.759534772694,1026.8546704545497,Transporta un sakaru instituts,LV0031,2015,LV,0.1,0.4
-6712.16390586465,1051.618378266423,Rigas Juridiska augstskola,LV0034,2015,LV,0.1,0.4
-6683.890099813263,1117.0638910458026,Rigas Celtniecibas koledža,LV0035,2015,LV,0.1,0.8
-6461.32681776227,1020.684285701477,"Profesionālās izglītības kompetences centrs  ""RĪGAS TEHNISKĀ KOLEDŽA""",LV0037,2015,LV,0.1,0.8
-6757.881157780559,1038.2051081893924,Latvijas Kulturas koledža,LV0039,2015,LV,0.1,0.8
-6395.388360117689,1057.267206695564,Liepajas Jurniecibas koledža,LV0040,2015,LV,0.1,0.6
-6897.765522381973,1097.8568415993088,Socialas integracijas valsts agenturas koledža,LV0043,2015,LV,0.1,0.6
-6941.6997460943785,1072.0305357309744,Daugavpils Medicinas koledža,LV0045,2015,LV,0.1,0.8
-6829.977968138541,1069.8325746011262,Malnavas koledža,LV0046,2015,LV,0.1,0.6
-6214.377412349172,954.3607285435647,LU P. Stradina medicinas koledža,LV0048,2015,LV,0.1,0.6
-6560.177071637059,860.8240274441765,Latvijas Universitates Rigas Medicinas koledža (LU RMK),LV0049,2015,LV,0.1,0.8
-6692.648403376721,1059.176822826,Rigas Stradina universitates Sarkana Krusta medicinas koledža,LV0050,2015,LV,0.1,0.8
-6608.215684868559,1025.3742350421508,Rigas 1. medicinas koledža,LV0051,2015,LV,0.1,0.8
-6814.627829351774,1066.3917139660232,Valsts Policijas koledža,LV0052,2015,LV,0.1,0.7
-6327.431348783185,1026.805965326632,Alberta koledža,LV0053,2015,LV,0.1,0.4
-6074.351625906193,1035.022859553941,Juridiska koledža,LV0054,2015,LV,0.1,0.4
-6669.9770294874525,1097.4908696046466,Biznesa vadibas koledža,LV0056,2015,LV,0.1,0.2
-6109.73045898487,907.2568883740448,Latvijas Biznesa koledža,LV0058,2015,LV,0.1,0.3
-6967.494122830352,1136.1008476057505,Eiropas Tālmācības augstskola,LV0062,2015,LV,0.1,0.2
-6944.565698857217,1137.7145325137292,Novikontas Jūras koledža,LV0063,2015,LV,0.1,0.2
-7163.881058600235,1122.2792855678456,Univerzitet Crne Gore,ME0001,2015,ME,0.7,0.0
-7163.881058600235,1122.2792855678456,Univerzitet Donja Gorica,ME0002,2015,ME,0.7,0.0
-7163.881058600235,1122.2792855678456,Univerziteta Mediteran,ME0003,2015,ME,0.7,0.0
-7163.881058600235,1122.2792855678456,Fakultet za državne i evropske studije,ME0004,2015,ME,0.7,0.0
-7163.881058600235,1122.2792855678456,Fakultet za poslovni menadžment - Bar,ME0005,2015,ME,0.7,0.0
-7163.881058600235,1122.2792855678456,Fakultet za mediteranske i poslovne studije Tivat,ME0006,2015,ME,0.7,0.0
-7163.881058600235,1122.2792855678456,Fakultet za menadžment Herceg Novi,ME0007,2015,ME,0.7,0.0
-7163.881058600235,1122.2792855678456,Fakultet za biznis i turizam Budva,ME0008,2015,ME,0.7,0.0
-7163.881058600235,1122.2792855678456,Fakultet za poslovnu ekonomiju i pravo Bar,ME0009,2015,ME,0.7,0.0
-7163.881058600235,1122.2792855678456,Pomorski fakultet Bar,ME0010,2015,ME,0.7,0.0
1301.709183156862,1717.047446998553,Државен Универзитет во Тетово,MK0001,2015,MK,0.5,0.4
21675.18594724493,3146.16266419788,Универзитет „Св. Кирил и Методиј“ во Скопје,MK0002,2015,MK,0.5,0.4
-4419.4036857254505,1312.7515357356515,Универзитет „Св. Климент Охридски“ - Битола,MK0003,2015,MK,0.5,0.4
-2726.718023910283,1433.4855988245583,Универзитет „Гоце Делчев“ - Штип,MK0004,2015,MK,0.5,0.3
-5946.655439961065,1206.4452953943403,"Универзитет за информатички науки и технологии ""Св. Апостол Павле""",MK0005,2015,MK,0.4,0.4
-7163.881058600235,1122.2792855678456,Meѓународниот Универзитет во Струга,MK0006,2015,MK,0.6,0.2
-6423.193275468135,1174.4083241168983,Прв приватен европски универзитет „Република Македонија“- Скопје,MK0007,2015,MK,0.5,0.2
-5185.03275093559,1260.0443568788771,Универзитет на Југоисточна Европа - Тетово,MK0008,2015,MK,0.5,0.4
-6617.586435240354,1160.727082505774,Универзитетот Американ Колеџ  - Скопје,MK0009,2015,MK,0.4,0.2
-6652.476853749963,1158.2225297396621,Прв приватен универзитет - Фон Универзитет - Скопје,MK0010,2015,MK,0.4,0.3
-7163.881058600235,1122.2792855678456,МИТ Универзитет,MK0011,2015,MK,0.7,0.0
-7163.881058600235,1122.2792855678456,Универзитет за Туризам и Менаџмент,MK0012,2015,MK,0.7,0.0
-7163.847715831218,1120.1111484089752,Балканський університет,MK0013,2015,MK,0.7,0.2
-7163.881058600235,1122.2792855678456,Меѓународен славјански универзитет „Гаврило Романович Державин“ - Свети Николе,MK0014,2015,MK,0.7,0.0
3901.0639858114687,-1844.025828918414,University of Malta (L'Universita` ta` Malta),MT0001,2015,MT,1.0,1.0
-5141.92025023752,55.92633543883822,"Malta College of Arts, Science & Technology",MT0002,2015,MT,1.0,1.0
24574.875074730215,-7800.774067541651,Universiteit van Amsterdam,NL0001,2015,NL,0.0,1.0
16484.373627591885,-5621.705174634775,Vrije Universiteit Amsterdam,NL0002,2015,NL,0.0,1.0
14765.10751546894,-4131.606696802903,Technische Universiteit Delft,NL0003,2015,NL,0.0,0.9
3169.7623391080997,-1916.9944959917527,Technische Universiteit Eindhoven,NL0004,2015,NL,0.0,1.0
2149.2061000309914,-1963.967429059804,Universiteit Twente,NL0005,2015,NL,0.0,1.0
21716.36192481014,-6059.703165324686,Rijksuniversiteit Groningen,NL0006,2015,NL,0.0,1.0
19376.149000985664,-5409.960846094762,Universiteit Leiden,NL0007,2015,NL,0.0,1.0
9361.085958649035,-4418.650319754626,Universiteit Maastricht,NL0008,2015,NL,0.0,1.0
12652.594616046956,-4207.588571223601,Radboud Universiteit Nijmegen,NL0009,2015,NL,0.0,1.0
17029.93735628672,-4925.72874302967,Erasmus Universiteit Rotterdam,NL0010,2015,NL,0.0,1.0
5672.379133147222,-2288.12090014396,Universiteit van Tilburg,NL0011,2015,NL,0.0,1.0
24216.394742431537,-7484.904942802858,Universiteit Utrecht,NL0012,2015,NL,0.0,1.0
2742.8884510234325,-1888.5081152136424,Wageningen Universiteit,NL0013,2015,NL,0.0,1.0
-7161.06321546865,822.4999062555313,Open Universiteit,NL0014,2015,NL,0.3,0.8
-6619.266077926386,1021.1187694658722,Universiteit voor Humanistiek,NL0015,2015,NL,0.0,1.0
-2447.5138381201646,1449.0831444877447,Nyenrode Business Universiteit,NL0016,2015,NL,0.3,0.6
-6942.058826400255,1049.5471260353488,Protestantse Theologische Universiteit,NL0017,2015,NL,0.0,0.8
-7051.089275810145,1090.984367264145,Theologische Universiteit van de Gereformeerde Kerken,NL0018,2015,NL,0.0,1.0
-7057.991052893013,1096.940857833469,Theologische Universiteit Apeldoorn,NL0019,2015,NL,0.0,0.8
-6144.88885292546,889.1078133070243,"Codarts, Hogeschool voor de Kunsten",NL0020,2015,NL,0.0,1.0
-4211.562528048371,461.6790456899855,Amsterdamse Hogeschool voor de Kunsten,NL0021,2015,NL,0.0,1.0
-4247.600030612239,560.4063738851291,ArtEZ Hogeschool voor de Kunsten,NL0022,2015,NL,0.0,1.0
21554.41952734919,-2410.5391501862996,Avans Hogeschool,NL0023,2015,NL,0.0,1.0
-5829.201068556902,874.1019350017349,Driestar Hogeschool,NL0025,2015,NL,0.0,1.0
-3061.562634556702,527.4910281576421,Christelijke Hogeschool Ede,NL0026,2015,NL,0.0,1.0
3625.7133282127133,-121.20148376479423,Stenden Hogeschool,NL0027,2015,NL,0.0,1.0
13084.694896353569,-1203.6340856022914,Christelijke Hogeschool Windesheim,NL0028,2015,NL,0.0,0.9
-6435.344027370078,992.8271978711296,Design Academy Eindhoven,NL0029,2015,NL,0.0,1.0
37460.96796328682,-4149.943283462383,Fontys Hogescholen,NL0030,2015,NL,0.0,1.0
-5539.663095922021,875.9467294853227,Viaa Gereformeerde Hogeschool,NL0031,2015,NL,0.0,1.0
-6314.459865529049,908.6503525174543,Gerrit Rietveld Academie,NL0032,2015,NL,0.0,1.0
18325.717478695653,-1011.5949054046458,De Haagse Hogeschool,NL0033,2015,NL,0.0,1.0
19952.895399083744,-1850.2283685447433,Hanzehogeschool Groningen,NL0034,2015,NL,0.0,1.0
-4093.843627571735,731.074439472932,HAS Hogeschool,NL0035,2015,NL,0.0,1.0
-4822.3769253226765,928.8898979162066,Hotelschool Den Haag,NL0036,2015,NL,0.0,1.0
-6424.804433207962,1026.535441460643,Hogeschool De Kempel,NL0037,2015,NL,0.0,0.8
19683.525236101763,-1245.0915779509544,Hogeschool INHOLLAND,NL0041,2015,NL,0.0,0.9
-6266.628650994184,978.0542548420652,Hogeschool IPABO,NL0042,2015,NL,0.0,0.9
-2900.244400577659,594.1930274014626,Hogeschool Van Hall Larenstein,NL0043,2015,NL,0.0,1.0
2548.9213069855405,59.64410017283121,Hogeschool Leiden,NL0044,2015,NL,0.0,1.0
28104.250122952642,-2238.816150244288,Hogeschool Rotterdam,NL0045,2015,NL,0.0,1.0
39637.84602787165,-3987.2134433215715,Hogeschool van Amsterdam,NL0046,2015,NL,0.0,1.0
25988.418206049642,-2664.145292177726,Hogeschool van Arnhem en Nijmegen,NL0047,2015,NL,0.0,1.0
-5575.964485870899,712.1859142163157,Koninklijke Academie van Beeldende Kunsten,NL0048,2015,NL,0.0,0.8
28777.769101340717,-2733.596699392452,Hogeschool Utrecht,NL0049,2015,NL,0.0,1.0
-3230.908177144033,506.0464514775086,Hogeschool voor de Kunsten Utrecht,NL0050,2015,NL,0.0,1.0
-2319.3811899758266,554.6638119410025,Hogeschool Zeeland,NL0051,2015,NL,0.0,1.0
6962.770369195516,-943.9442137863397,Zuyd Hogeschool,NL0052,2015,NL,0.0,1.0
-6769.574941170817,1057.3421469679793,Iselinge Hogeschool,NL0053,2015,NL,0.0,0.8
-6494.867568186894,1024.1007895000207,Katholieke PABO Zwolle,NL0054,2015,NL,0.0,1.0
497.2472558163374,127.99959320804274,NHTV Internationale Hogeschool Breda,NL0055,2015,NL,0.0,1.0
5061.894490423819,-25.315894565325276,NHL Hogeschool,NL0056,2015,NL,0.0,0.8
-5625.797604309909,858.6733779482025,Marnix Academie,NL0057,2015,NL,0.0,1.0
18271.13572618083,-1942.4483296956864,Saxion Hogeschool,NL0058,2015,NL,0.0,1.0
-4126.311975950095,778.80864959844,Vilentum Hogeschool,NL0060,2015,NL,0.3,0.6
-6589.685473697339,1051.3043261368625,Thomas More Hogeschool,NL0061,2015,NL,0.0,0.8
21065.950065553476,-4944.879275052007,Universitetet i Oslo,NO0001,2015,NO,1.0,1.0
9025.38736785895,-2159.252215059448,Universitetet i Bergen,NO0002,2015,NO,1.0,1.0
5543.6743009232205,-1618.0795453799528,Universitetet i Tromsø - Norges arktiske universitet,NO0003,2015,NO,1.0,1.0
17010.91422468086,-3886.543543876067,Norges teknisk-naturvitenskapelige universitet,NO0004,2015,NO,1.0,1.0
-1859.5337541639492,-351.1346669818476,Norges miljø- og biovitenskapelige universitet,NO0005,2015,NO,1.0,0.9
3645.9758043769943,-807.2673048130877,Universitetet i Stavanger,NO0006,2015,NO,1.0,1.0
4883.048850895184,-831.921054757746,Universitetet i Agder,NO0007,2015,NO,1.0,1.0
-6496.5237319850685,972.6427226227065,Arkitektur- og designhøgskolen i Oslo,NO0008,2015,NO,1.0,0.9
13919.217584095393,-2058.375210609237,Handelshøyskolen BI,NO0009,2015,NO,1.0,1.0
-6865.16057242772,1061.8267571690255,Misjonshøgskolen,NO0010,2015,NO,1.0,0.8
-3695.352467761688,-182.1592292576714,Norges Handelshøyskole,NO0011,2015,NO,1.0,1.0
-5854.86552369091,764.0416096108298,Norges idrettshøgskole,NO0012,2015,NO,1.0,1.0
-6446.549784240696,858.5798614842859,Norges musikkhøgskole,NO0014,2015,NO,1.0,1.0
-5939.43436567278,887.2653360585363,Det teologiske menighetsfakultet,NO0015,2015,NO,1.0,1.0
2024.4383507360253,-1445.9268107843732,Høgskolen i Bergen,NO0017,2015,NO,1.0,1.0
-731.5596222722568,-403.2105602198331,Universitetet i Nordland,NO0018,2015,NO,1.0,1.0
-3639.7855771805534,556.0168093179071,Høgskolen i Gjøvik,NO0021,2015,NO,1.0,1.0
-5583.7150348536725,728.7761992850209,Høgskolen i Harstad,NO0022,2015,NO,1.0,1.0
1476.0482445272228,-1310.5696513813953,Høgskolen i Hedmark,NO0023,2015,NO,1.0,1.0
-2103.4449418991057,-597.3967768873867,Høgskolen i Lillehammer,NO0024,2015,NO,1.0,1.0
-4609.660842917006,501.7498312990032,Høgskolen i Molde,NO0025,2015,NO,1.0,1.0
-5459.7143229637095,785.1788152805989,Høgskolen i Narvik,NO0026,2015,NO,1.0,1.0
-5764.073137959775,442.4485059821834,Høgskolen i Nesna,NO0027,2015,NO,1.0,1.0
-2412.731501565645,-703.8634827951017,Høgskolen i Nord-Trøndelag,NO0028,2015,NO,1.0,1.0
-3271.3196377781765,-121.15050724675766,Høgskulen i Sogn og Fjordane,NO0030,2015,NO,1.0,1.0
-3889.8130323272385,368.52004150528046,Høgskolen Stord/ Haugesund,NO0031,2015,NO,1.0,1.0
2222.573930257177,-631.2523170431292,Høgskolen i Sør-Trøndelag,NO0032,2015,NO,1.0,1.0
-110.2983787830656,-734.0039836008117,Høgskolen i Telemark,NO0033,2015,NO,1.0,1.0
-3063.180536636136,-22.858700028499914,Høgskulen i Volda,NO0035,2015,NO,1.0,1.0
-954.3702064048625,-914.1447998281535,Høgskolen i Østfold,NO0036,2015,NO,1.0,1.0
-4749.153365433832,658.7863186046968,Høgskolen i Ålesund,NO0037,2015,NO,1.0,1.0
-6995.554090488855,966.502104577289,Sámi allskuvla/ Samisk høgskole,NO0038,2015,NO,1.0,0.8
-4718.067600790951,529.1334886166727,Diakonhjemmet høgskole,NO0039,2015,NO,1.0,1.0
-5914.806361873589,646.0366124097825,Dronning Mauds minne,NO0040,2015,NO,1.0,1.0
-6830.6224700775265,985.4499086748898,Kunst- og designhøgskolen i Bergen,NO0041,2015,NO,1.0,1.0
-6615.937256350107,882.3834239731015,Kunsthøgskolen i Oslo,NO0042,2015,NO,1.0,1.0
-3136.45136791467,809.9508798040534,Høyskolen Kristiania,NO0043,2015,NO,1.0,0.9
-4988.085240964653,411.9656613802896,NLA Høgskolen,NO0045,2015,NO,1.0,1.0
-7163.881058600235,1122.2792855678456,Forsvarets høgskole,NO0046,2015,NO,0.5,0.2
-4512.491174982524,487.4167020027654,Politihøgskolen,NO0051,2015,NO,1.0,0.7
-6935.872677617576,1064.7902776132566,Ansgar Teologiske høgskole,NO0052,2015,NO,1.0,0.9
-6851.352200392849,1038.4082242789186,Høgskolen Betanien,NO0054,2015,NO,1.0,0.9
-6703.538259445176,993.0407325354995,Haraldsplass diakonale høgskole,NO0059,2015,NO,1.0,0.8
-6547.290625731216,993.6502243020805,Høyskolen Diakonova,NO0062,2015,NO,1.0,1.0
-6250.341463277051,932.1405994764514,Lovisenberg diakonale høgskole,NO0064,2015,NO,1.0,1.0
13041.795157133516,-4574.080572730146,Høgskolen i Oslo og Akershus,NO0069,2015,NO,1.0,1.0
3249.4722277705932,-788.914151832185,Høgskolen i Buskerud og Vestfold,NO0070,2015,NO,1.0,1.0
-5325.164475816212,804.2861528046965,Westerdals Oslo ACT,NO0071,2015,NO,1.0,1.0
4918.547137608517,-2206.7680836446266,Uniwersytet Ekonomiczny w Katowicach,PL0001,2015,PL,0.1,1.0
26077.621042352326,-8313.533247969215,Akademia Górniczo-Hutnicza im. St. Staszica w Krakowie,PL0003,2015,PL,0.1,1.0
-5880.676991572557,669.01552428973,Akademia Humanistyczna im. A. Gieysztora w Pułtusku,PL0004,2015,PL,0.3,0.5
-1695.2104110444373,-440.86459560572234,Akademia im. Jana Długosza w Częstochowie,PL0005,2015,PL,0.1,1.0
894.2549093580002,-1354.1391184793365,Akademia Leona Koźmińskiego,PL0006,2015,PL,0.3,0.6
-3480.354160004298,278.17041069302917,Akademia Marynarki Wojennej im. Bohaterów Westerplatte w Gdyni,PL0007,2015,PL,0.3,0.6
-919.9132396894065,-688.6749375177404,Uniwersytet Medyczny im. Piastów Śląskich we Wrocławiu,PL0008,2015,PL,0.3,0.4
-177.37243371989095,-1042.6172710522553,Uniwersytet Medyczny w Lublinie,PL0009,2015,PL,0.3,0.6
-1937.662798892785,-358.42470739334345,Gdański Uniwersytet Medyczny,PL0010,2015,PL,0.3,0.6
-1506.2255164473488,91.23534864028836,Akademia Morska w Gdyni,PL0011,2015,PL,0.3,0.6
-3196.1864209458336,492.5179852523896,Akademia Morska w Szczecinie,PL0012,2015,PL,0.3,0.6
-6531.15305590483,825.8911073085376,Akademia Muzyczna im. Feliksa Nowowiejskiego w Bydgoszczy,PL0013,2015,PL,0.3,0.6
-6434.207898876659,795.2381169609062,Akademia Muzyczna im. Grażyny i Kiejstuta Bacewiczów w Łodzi,PL0014,2015,PL,0.3,0.6
-6428.681307352813,751.6081920042611,Akademia Muzyczna im. Ignacego Jana Paderewskiego w Poznaniu,PL0015,2015,PL,0.3,0.6
-6487.434915432646,857.6677705599958,Akademia Muzyczna im. Karola Lipińskiego we Wrocławiu,PL0016,2015,PL,0.3,0.6
-6192.17479126868,759.2966023972892,Akademia Muzyczna im. Karola Szymanowskiego w Katowicach,PL0017,2015,PL,0.3,0.6
-6397.695368165766,716.6828579454568,Akademia Muzyczna im. Stanisława Moniuszki w Gdańsku,PL0018,2015,PL,0.3,0.6
-6444.601047779262,771.8384112898607,Akademia Muzyczna w Krakowie,PL0019,2015,PL,0.3,0.6
1476.4016734759912,-544.1428623915258,Akademia Obrony Narodowej,PL0020,2015,PL,0.3,0.6
862.6158996971625,-731.3152570938221,Akademia Pedagogiki Specjalnej im. Marii Grzegorzewskiej,PL0021,2015,PL,0.1,1.0
-253.54847434908194,-1060.455646831847,Uniwersytet Przyrodniczo-Humanistyczny w Siedlcach,PL0022,2015,PL,0.1,1.0
-6175.024940029066,1018.3195996476695,Akademia Polonijna w Częstochowie,PL0023,2015,PL,0.3,0.6
-4267.5981211049775,183.16469417222152,Akademia Pomorska w Słupsku,PL0024,2015,PL,0.1,1.0
-5994.045549853217,699.2851590821683,Akademia Sztuk Pięknych im. Jana Matejki w Krakowie,PL0026,2015,PL,0.3,0.6
-5939.60285540538,607.7449441007013,Akademia Sztuk Pięknych im. Władysława Strzemińskiego w Łodzi,PL0027,2015,PL,0.3,0.6
-6141.34058662871,820.9592950272132,Akademia Sztuk Pięknych w Gdańsku,PL0028,2015,PL,0.3,0.6
-6558.358860090054,939.4107855517469,Akademia Sztuk Pięknych w Katowicach,PL0029,2015,PL,0.3,0.6
